Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
Ass Like That,Encore,Eminem,12/11/04,265480,55,TRUE,"rap,hip hop",0.646,0.796,2,-6.152,1,0.366,0.409,0,0.107,0.676,83.093,4
Shape of You,÷ (Deluxe),Ed Sheeran,3/3/17,233712,89,FALSE,soft pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake;Selena Gomez;Ozuna;Cardi B,28/9/18,212500,72,TRUE,"reggaeton,trap latino,latin,urbano latino",0.842,0.801,8,-4.167,0,0.228,0.157,0.00000482,0.0642,0.617,95.881,4
Havana (feat. Young Thug),Camila,Camila Cabello;Young Thug,12/1/18,217308,81,FALSE,"rap,trap,melodic rap",0.765,0.523,2,-4.333,1,0.03,0.184,0.0000356,0.132,0.394,104.988,4
24K Magic,24K Magic,Bruno Mars,17/11/16,225983,86,FALSE,,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,4
Fast Lane,Hell: The Sequel (Deluxe),Bad Meets Evil,1/1/11,249560,70,TRUE,,0.615,0.871,1,-3.804,1,0.281,0.0388,0,0.246,0.338,119.149,5
Faded,Faded,Alan Walker,4/12/15,212626,73,FALSE,,0.589,0.651,6,-5.097,1,0.0306,0.0291,0.0000032,0.111,0.166,90.011,4
Alone,Alone,Alan Walker,2/12/16,161200,63,FALSE,,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,4
Skyfall,Skyfall,Adele,4/10/12,286081,86,FALSE,soft pop,0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,4
I Wanna Be Yours,AM,Arctic Monkeys,9/9/13,183956,92,FALSE,"indie,garage rock",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
Wanna Be Startin' Somethin',Thriller,Michael Jackson,30/11/82,363400,72,FALSE,,0.842,0.872,9,-8.234,1,0.0455,0.0259,0.419,0.0573,0.906,122.111,4
Thriller,Thriller,Michael Jackson,30/11/82,358807,75,FALSE,,0.771,0.687,11,-9.814,1,0.0693,0.0318,0.000225,0.89,0.783,118.392,4
Jam,Dangerous,Michael Jackson,13/11/91,339515,61,FALSE,,0.884,0.96,2,-4.613,1,0.0721,0.0487,0.0227,0.271,0.617,116.273,4
Maacho,Mersal (Original Motion Picture Soundtrack),A.R. Rahman;Sid Sriram;Shweta Mohan;Vivek,20/8/17,275955,59,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tollywood,telugu pop,mollywood,malayalam pop,tamil dance,tamil hip hop",0.821,0.55,7,-7.504,1,0.0675,0.0134,0.000801,0.122,0.737,128.052,4
Mersal Arasan,Mersal (Original Motion Picture Soundtrack),A.R. Rahman;G. V. Prakash;Naresh Iyer;Sharanya Srinivas;Vishwaprasadh,20/8/17,256661,52,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie",0.759,0.797,5,-7.251,0,0.103,0.21,0.00000307,0.0354,0.856,140.038,4
Neethanae,Mersal (Original Motion Picture Soundtrack),A.R. Rahman;Shreya Ghoshal;Vivek,20/8/17,269338,58,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,kannada pop,marathi pop,bangla pop,tamil dance,tamil hip hop",0.57,0.442,2,-9.656,0,0.043,0.716,0.000788,0.0922,0.53,73.963,4
U Can't Touch This,Greatest Hits,MC Hammer,1/10/96,257000,45,FALSE,,0.874,0.696,11,-7.178,0,0.086,0.00371,0.000539,0.0448,0.861,133.344,4
Pirai Thedum,Mayakkam Enna,Saindhavi;G. V. Prakash,25/8/11,332711,73,FALSE,"devotional,tamil pop,kollywood,bhajan,tamil dance,tamil hip hop,tollywood",0.638,0.631,4,-6.993,0,0.0353,0.624,0.0144,0.074,0.46,119.973,4
Kadhal Yen Kadhal,Mayakkam Enna,Dhanush;Selvaraghavan,25/8/11,367446,64,FALSE,"tamil dance,tamil pop,kollywood",0.823,0.689,10,-7.791,0,0.0639,0.247,0.000139,0.133,0.569,104.996,4
Vaathi Coming,Master (Original Motion Picture Soundtrack),Anirudh Ravichander;Gana Balachandar,16/3/20,228257,64,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.643,0.952,7,-4.15,1,0.246,0.276,0.49,0.0588,0.585,164.784,4
Kutti Story,Master (Original Motion Picture Soundtrack),Anirudh Ravichander;Vijay;Arunraja Kamaraj,16/3/20,300500,59,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.555,0.559,4,-6.134,0,0.132,0.204,0.0000013,0.0919,0.769,99.056,4
Polakattum Para Para,Master (Original Motion Picture Soundtrack),Anirudh Ravichander;Santhosh Narayanan;Vishnu Edavan,16/3/20,214125,55,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.758,0.796,11,-6.483,0,0.17,0.165,0.000041,0.29,0.919,145.475,3
Innum Konjam Neram,Maryan (Original Motion Picture Soundtrack),A.R. Rahman;Vijay Prakash;Shweta Mohan;Kabilan,13/5/13,313533,70,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,kannada pop,sandalwood,tollywood,telugu pop,mollywood,malayalam pop,tamil dance",0.647,0.389,5,-10.35,1,0.0336,0.509,0.0000078,0.103,0.436,134.976,3
Malang (Title Track),Malang - Unleash The Madness,Ved Sharma;Kunaal Vermaa;Haarsh Limbachiyaa,13/3/20,287374,36,FALSE,"hindi pop,bollywood,desi pop,desi",0.384,0.728,7,-6.503,0,0.0623,0.329,0.0000185,0.329,0.311,156.396,4
Main Rahoon Ya Na Rahoon,Main Rahoon Ya Na Rahoon,Amaal Mallik;Armaan Malik;Rashmi Virag,24/11/15,309457,72,FALSE,"bollywood,hindi pop,desi,kannada pop,tollywood,telugu pop",0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025,3
Main Rang Sharbaton Ka,Phata Poster Nikhla Hero (Original Motion Picture Soundtrack),Atif Aslam;Chinmayi Sripaada;Pritam,20/9/13,263152,66,FALSE,"bollywood,hindi pop,desi,sufi,qawwali",0.631,0.631,6,-6.934,1,0.0307,0.693,0,0.133,0.697,89.975,4
Pookkal Pookkum,Madharasapattinam (Original Motion Picture Soundtrack),G. V. Prakash;Roop Kumar Rathod;Harini;Andrea Jeremiah;Na.Muthukumar,4/4/10,396466,71,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,bollywood,sufi,hindi pop,desi,telugu pop",0.589,0.424,4,-12.006,0,0.0359,0.844,0.00381,0.169,0.561,119.823,4
Vaamma Duraiyamma,Madharasapattinam (Original Motion Picture Soundtrack),G. V. Prakash;Udit Narayan;V.M.C. Haneefa,4/4/10,291413,44,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,bollywood,hindi pop,desi",0.758,0.411,11,-12.704,0,0.113,0.737,0.0173,0.111,0.597,94.96,4
Maari Thara Local - Here Comes Maari,Maari (Original Motion Picture Soundtrack),Anirudh Ravichander;Dhanush,7/6/15,230252,66,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.709,0.956,6,-4.695,1,0.255,0.622,0.0000011,0.0982,0.664,94.945,4
Don'u Don'u Don'u - The Don's Romance,Maari (Original Motion Picture Soundtrack),Anirudh Ravichander;Alisha Thomas;Dhanush,7/6/15,195709,74,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.776,0.82,8,-4.405,0,0.0414,0.287,0.000361,0.242,0.773,89.982,4
Thaen Thaen Thaen,Kuruvi (Original Motion Picture Soundtrack),Vidyasagar;Udit Narayan;Shreya Ghoshal;Yugabharathi,3/5/08,238600,62,FALSE,"malayalam pop,mollywood,tamil dance,kollywood,tamil pop,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,tamil hip hop",0.714,0.807,8,-4.557,1,0.0442,0.123,0.00043,0.161,0.725,96.977,4
Palaanadhu Palaanadhu,Kuruvi (Original Motion Picture Soundtrack),Vidyasagar;S.Rajalakshmi;Pa. Vijay,3/5/08,251333,56,FALSE,"malayalam pop,mollywood,tamil dance,kollywood,tamil pop",0.772,0.947,7,-3.791,1,0.0762,0.0141,0.0099,0.0828,0.681,128.988,4
Kohila,"KO, 2 (Original Motion Picture Soundtrack)",Leon James;Neeti Mohan;Madhan Karky,1/10/15,226112,26,FALSE,"tamil pop,kollywood,tollywood,telugu pop,bollywood,hindi pop,desi,tamil dance",0.724,0.743,2,-4.705,1,0.0323,0.206,0,0.207,0.569,105.991,4
Kannamma,"KO, 2 (Original Motion Picture Soundtrack)",Leon James;Inno Genga;Chinmayi,1/10/15,292597,35,FALSE,"tamil pop,kollywood,tollywood,telugu pop,tamil dance,marathi pop,bollywood",0.405,0.882,6,-4.877,0,0.0474,0.077,0.00000972,0.0783,0.739,153.074,4
Theeratha Vilayattu Pillai,Kavan (Original Motion Picture Soundtrack),Hiphop Tamizha;Anthony Daasan;Padmalatha;Georgina Mathew,12/2/17,309193,44,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie,kannada pop,tollywood,telugu pop",0.473,0.873,7,-4.521,1,0.0515,0.0657,0,0.184,0.458,127.924,4
Roar,PRISM (Deluxe),Katy Perry,18/10/13,223546,72,FALSE,pop,0.671,0.771,7,-4.821,0,0.0316,0.00492,0.00000728,0.354,0.436,90.003,4
Naan Konjam Karuppu Thaan,Kaththi Sandai (Original Motion Picture Soundtrack),Hiphop Tamizha,26/10/16,276459,43,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie",0.715,0.882,8,-2.971,1,0.117,0.138,0.0000237,0.12,0.575,99.971,4
Idhayam Idhayam,Kaththi Sandai (Original Motion Picture Soundtrack),Hiphop Tamizha;Kharesma Ravichandran,26/10/16,199115,26,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie",0.657,0.821,1,-4.008,0,0.119,0.13,0.00000872,0.144,0.792,90.022,4
Selfie Pulla,Kaththi (Original Motion Picture Soundtrack),Anirudh Ravichander;Sunidhi Chauhan;Thalapathy Vijay;Madhan Karky,18/9/14,293000,25,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,desi,hindi pop",0.714,0.959,8,-2.906,0,0.176,0.36,0,0.306,0.775,129.009,4
Aathi,Kaththi (Original Motion Picture Soundtrack),Anirudh Ravichander;Vishal Dadlani;Yugabharathi,18/9/14,304920,25,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,desi,hindi pop",0.59,0.822,3,-5.265,0,0.056,0.236,0,0.678,0.438,150,4
Pakkam Vanthu,Kaththi (Original Motion Picture Soundtrack),Anirudh Ravichander;Hiphop Tamizha,18/9/14,258359,23,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie",0.762,0.964,4,-2.981,1,0.138,0.353,0.00278,0.489,0.846,140.034,4
Enna Solla Pogirai,Kandukondain Kandukondain,Shankar Mahadevan,5/4/00,360880,59,FALSE,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance",0.766,0.438,4,-13.101,0,0.164,0.0303,0.0000091,0.0862,0.331,82.013,4
Smiyai,Kandukondain Kandukondain,Devan Ekambaram;Clinton Cerejo;Dominique Cerejo,5/4/00,309626,45,FALSE,"tamil pop,tollywood,telugu pop,kollywood,bollywood",0.866,0.531,6,-13.791,1,0.109,0.0729,0.000365,0.117,0.647,120.024,4
Othaiyadi Pathayila,Kanaa (Original Motion Picture Soundtrack),Dhibu Ninan Thomas;Anirudh Ravichander;Arunraja Kamaraj,23/8/18,249671,70,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.713,0.615,11,-7.648,0,0.138,0.341,0.00000155,0.0608,0.807,135.017,3
Akale,Manoharam (Original Motion Picture Soundtrack),Sid Sriram;Sanjeev T;Joe Paul,30/9/19,244800,46,FALSE,"tollywood,telugu pop,tamil pop,kollywood,malayalam pop,mollywood,malayalam hip hop",0.488,0.367,11,-8.73,0,0.0335,0.518,0.0000189,0.0862,0.198,124.977,3
Sandakkaari,Kadaikutty Singam (Original Motion Picture Soundtrack),D. Imman;Vandana Srinivasan,11/6/18,269528,42,FALSE,"tamil pop,tamil dance,kollywood",0.781,0.832,0,-4.023,1,0.0607,0.0838,0,0.0985,0.959,133.945,3
Neruppu Da,Kabali (Original Motion Picture Soundtrack),Santhosh Narayanan;Arunraja Kamaraj,13/6/16,217934,60,FALSE,"tamil pop,kollywood,tamil hip hop,tamil dance",0.576,0.836,4,-3.666,1,0.047,0.0917,0.0000274,0.447,0.481,90.04,4
Azhagiye,Kaatru Veliyidai (Original Motion Picture Soundtrack),A.R. Rahman;Arjun Chandy;Haricharan;Jonita Gandhi;Madhan Karky,20/3/17,224657,59,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,mollywood,tollywood,telugu pop,malayalam pop,tamil dance,kannada pop",0.681,0.458,9,-10.455,1,0.0408,0.0957,0.114,0.121,0.903,100.009,4
Katravai Patravai,Kaala (Original Motion Picture Soundtrack) - Tamil,Yogi B;Arunraja Kamaraj;Roshan Jamrock;Santhosh Narayanan;Kabilan,2/3/18,225757,48,FALSE,"tamil hip hop,tamil indie,tamil dance,tamil pop,kollywood",0.615,0.82,2,-7.865,1,0.0772,0.0114,0.0000013,0.371,0.563,79.98,4
Kaabil Hoon,Kaabil,Jubin Nautiyal;Palak Muchhal;Rajesh Roshan;Nasir Faraaz,22/12/16,314062,50,FALSE,"bhajan,hindi pop,bollywood,devotional,gujarati garba",0.662,0.873,11,-3.927,1,0.0489,0.043,0.00000171,0.338,0.532,89.972,4
Azeem-O-Shaan Shahenshah,Jodhaa Akbar (Original Motion Picture Soundtrack),A.R. Rahman;Mohammed Aslam;Bonnie Chakravarty,31/12/07,354520,47,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi",0.764,0.764,1,-6.759,0,0.0563,0.0886,0.0049,0.127,0.245,101.988,4
Jashn-E-Bahaaraa,Jodhaa Akbar (Original Motion Picture Soundtrack),A.R. Rahman;Javed Ali,31/12/07,315173,70,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,qawwali,desi pop",0.7,0.343,2,-10.474,1,0.0308,0.767,0,0.0789,0.488,137.864,4
Khwaja Mere Khwaja,Jodhaa Akbar (Original Motion Picture Soundtrack),A.R. Rahman,31/12/07,416573,58,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi",0.565,0.55,11,-8.003,1,0.0333,0.239,0,0.132,0.26,122.06,4
Inn Lamhon Ke Daaman Mein,Jodhaa Akbar (Original Motion Picture Soundtrack),A.R. Rahman;Sonu Nigam;Madhushree,31/12/07,397826,49,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,kannada pop,sandalwood,marathi pop",0.41,0.394,1,-7.986,1,0.0336,0.453,0.0000023,0.104,0.196,149.341,4
Shoot the Kuruvi,Jil Jung Juk (Original Motion Picture Soundtrack),Vishal Chandrashekhar;Anirudh Ravichander;Radha Ravi,10/11/15,262244,42,FALSE,"tollywood,telugu pop,kollywood,tamil pop,tamil dance,tamil hip hop,devotional,comedy",0.697,0.566,4,-5.668,0,0.0635,0.24,0,0.432,0.488,120.017,4
Domer-U Lord-U,Jil Jung Juk (Original Motion Picture Soundtrack),Vishal Chandrashekhar;Anthony Daasan;Kavita Thomas,10/11/15,177882,25,FALSE,"tollywood,telugu pop,kollywood,tamil pop,tamil dance,kannada pop,tamil hip hop",0.634,0.611,4,-7.602,1,0.251,0.289,0,0.15,0.359,170.036,4
Rakita Rakita Rakita,Jagame Thandhiram (Original Motion Picture Soundtrack),Santhosh Narayanan;Dhanush;Dhee;Vivek,7/6/21,247455,47,FALSE,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood",0.772,0.834,10,-5.174,0,0.174,0.549,0.000136,0.551,0.945,133.583,4
Bujji,Jagame Thandhiram (Original Motion Picture Soundtrack),Santhosh Narayanan;Anirudh Ravichander;Vivek,7/6/21,267203,52,FALSE,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood,telugu pop",0.899,0.844,1,-3.465,1,0.139,0.0584,0,0.279,0.945,117.961,4
Mauja Hi Mauja,Jab We Met,Pritam;Mika Singh;Irshad Kamil,21/9/07,245099,68,FALSE,"bollywood,hindi pop,desi",0.738,0.873,2,-5.659,1,0.107,0.075,0.0294,0.225,0.484,104.982,4
Ye Ishq Hai,Jab We Met,Pritam;Shreya Ghoshal;Irshad Kamil,21/9/07,280974,70,FALSE,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop",0.823,0.638,5,-7.126,0,0.159,0.434,0.00000209,0.255,0.882,118.045,4
Nagada Nagada,Jab We Met,Pritam;Sonu Nigam;Javed Ali;Irshad Kamil,21/9/07,228469,55,FALSE,"bollywood,hindi pop,desi,kannada pop,sandalwood,marathi pop,sufi,qawwali,desi pop",0.757,0.942,9,-4.13,0,0.0461,0.158,0.00784,0.507,0.728,120.004,4
Kannamma,Ispade Rajavum Idhaya Raniyum (Original Motion Picture Soundtrack),Sam C.S.;Anirudh Ravichander,28/1/19,256945,67,FALSE,"tamil pop,kollywood,malayalam hip hop,malayalam pop,tamil dance,tamil hip hop,tollywood,telugu pop",0.729,0.695,1,-8.524,1,0.0312,0.522,0.000621,0.113,0.599,127.992,4
Azhage,Kathakali (Original Motion Picture Soundtrack),Hiphop Tamizha Aadhi,24/12/15,218158,24,FALSE,,0.717,0.79,7,-6.418,0,0.0342,0.308,0,0.0871,0.536,128.123,1
Halena,Iru Mugan (Original Motion Picture Soundtrack),Harris Jayaraj;Christopher Stanley;Abhay Jodhpurkar;Ujjayinee Roy;Madhan Karky,2/8/16,288430,56,FALSE,"tamil pop,kollywood,tamil dance,bollywood,marathi pop",0.76,0.786,9,-3.776,0,0.0464,0.19,0,0.0974,0.925,147.949,4
Ey Sandakaara,Irudhi Suttru,Dhee;Santhosh Narayanan;Vivek,4/1/16,251340,5,FALSE,"tamil pop,tamil dance,kollywood,tollywood,tamil hip hop",0.734,0.232,0,-9.646,0,0.0826,0.581,0.0000049,0.181,0.645,140.071,3
Akkadannu Naanga Udai Potta,Indian,Swarnalatha,23/8/96,351165,41,FALSE,"tamil pop,tamil dance,kollywood",0.799,0.514,2,-16.5,1,0.211,0.141,0.00956,0.0951,0.588,87.932,4
Maya Machindra,Hindustani (Original Motion Picture Soundtrack),S. P. Balasubrahmanyam;Swarnalatha,4/6/96,336160,20,FALSE,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood,tamil dance,kollywood",0.824,0.203,10,-28.337,0,0.13,0.0192,0.000112,0.0681,0.594,99.994,4
Kappal Yeari Poyachu,Indian,S. P. Balasubrahmanyam;P. Susheela,23/8/96,387584,42,FALSE,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood",0.629,0.362,5,-18.015,0,0.109,0.276,0.0000083,0.22,0.124,115.082,4
Pachai Kiligal,Indian,K. J. Yesudas;Nirmala Seshadri,23/8/96,347859,37,FALSE,"malayalam pop,devotional,mollywood,tamil pop",0.754,0.215,5,-20.544,1,0.034,0.215,0.00000131,0.0492,0.855,104.013,4
Oru Ponnu Onnu,Kushi (Original Motion Picture Soundtrack),Hariharan;Anuradha Sriram;Vairamuthu,10/4/00,336248,50,FALSE,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop,tamil dance,kannada pop",0.846,0.621,8,-10.15,0,0.0729,0.047,0.00024,0.104,0.836,93.982,4
Neeyum Naanum Anbe,Imaikkaa Nodigal (Original Motion Picture Soundtrack),Hiphop Tamizha;Raghu Dixit;Sathyaprakash D.;Jithin Raj,27/6/18,285250,66,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie,kannada pop,sandalwood",0.467,0.826,4,-3.885,0,0.049,0.298,0,0.204,0.417,160.025,4
Kadhalikathey,Imaikkaa Nodigal (Original Motion Picture Soundtrack),Hiphop Tamizha;Kaushik Krish,27/6/18,202023,54,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie",0.731,0.984,3,-2.479,0,0.175,0.3,0,0.132,0.912,144.881,4
Remember The Name (feat. Eminem & 50 Cent),No.6 Collaborations Project,Ed Sheeran;Eminem;50 Cent,12/7/19,206443,35,FALSE,"soft pop,rap,hip hop,old school hip hop,east coast hip hop",0.863,0.649,11,-7.194,0,0.156,0.196,0,0.782,0.76,91.018,4
Enge Ponaalum - Prayer Song,Idharkuthaane Aasaipattai Balakumara (Original Motion Picture Soundtrack),Siddharth Vipin;Naresh Iyer;Narayanan;Madhan Karky,30/8/13,275675,43,FALSE,"tamil pop,tamil dance,kollywood,tollywood,telugu pop",0.524,0.561,2,-5.897,1,0.0857,0.58,0,0.125,0.885,110.963,3
Mersalaayitten,I (Original Motion Picture Soundtrack),A.R. Rahman;Anirudh Ravichander;Neeti Mohan;Kabilan,18/9/14,304000,59,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tamil dance,tamil hip hop,tollywood,telugu pop",0.736,0.778,11,-6.728,0,0.0386,0.0246,0.00174,0.0533,0.837,125.999,4
Ennodu Nee Irundhaal,I (Original Motion Picture Soundtrack),A.R. Rahman;Sid Sriram;Sunitha Sarathy;Kabilan,18/9/14,352710,68,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tollywood,telugu pop,tamil dance,tamil hip hop",0.261,0.603,0,-6.733,1,0.0367,0.558,0,0.184,0.207,158.125,4
Ladio,I (Original Motion Picture Soundtrack),A.R. Rahman;Nikhita Gandhi;Madhan Karky,18/9/14,282709,46,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tamil dance",0.547,0.877,11,-5.306,1,0.0406,0.00218,0.0233,0.336,0.55,134.916,4
Pookkalae Sattru Oyivedungal,I (Original Motion Picture Soundtrack),A.R. Rahman;Haricharan;Madhan Karky;Shreya Ghoshal,18/9/14,308161,59,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,mollywood,tollywood,telugu pop,malayalam pop,tamil dance,kannada pop,marathi pop,bangla pop",0.678,0.776,2,-5.827,1,0.0828,0.446,0,0.127,0.625,85.942,4
Aila Aila,I (Original Motion Picture Soundtrack),A.R. Rahman;Aditya Rao;Natalie Ram;Madhan Karky,18/9/14,334000,40,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tamil hip hop,tamil dance",0.747,0.872,7,-5.412,0,0.0656,0.379,0.000114,0.303,0.478,103.996,4
Isaiyil Thodanguthamma,Heyram (Original Motion Picture Soundtrack),Ajai Chakravarthi,1/5/00,344003,48,FALSE,tamil pop,0.842,0.57,6,-9.73,1,0.0464,0.117,0.000139,0.153,0.864,117.978,1
Nee Partha,Heyram (Original Motion Picture Soundtrack),Hariharan;Asha Bhosle,1/5/00,288000,55,FALSE,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop,marathi pop,bangla pop,bollywood,hindi pop",0.402,0.215,0,-12.825,0,0.0306,0.783,0.0185,0.103,0.167,109.775,3
Ram Ram,Heyram (Original Motion Picture Soundtrack),Kamal Haasan;Shruti Haasan,1/5/00,282006,34,FALSE,"tamil pop,kollywood,tamil dance,tollywood",0.662,0.697,9,-10.131,0,0.0774,0.0483,0.00958,0.15,0.487,94.125,4
Baarish,Half Girlfriend (Original Motion Picture Soundtrack),Shashaa Tirupati;Ash King,30/4/17,276380,71,FALSE,"hindi pop,bollywood,tamil pop,kollywood,bangla pop,desi",0.466,0.769,0,-3.207,1,0.0325,0.579,0,0.108,0.472,87.959,4
Thodi Der,Half Girlfriend (Original Motion Picture Soundtrack),Farhan Saeed;Shreya Ghoshal;Kumaar,30/4/17,296377,67,FALSE,"sufi,qawwali,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop",0.517,0.456,9,-6.544,1,0.0294,0.898,0.0000225,0.0835,0.43,89.98,4
Tu Hi Hai,Half Girlfriend (Original Motion Picture Soundtrack),Rahul Mishra,30/4/17,322650,62,FALSE,,0.58,0.751,11,-5.467,0,0.0298,0.496,0,0.275,0.518,104.976,4
Phir Bhi Tumko Chaahunga,Half Girlfriend (Original Motion Picture Soundtrack),Mithoon;Manoj Muntashir;Arijit Singh;Shashaa Tirupati,30/4/17,351587,70,FALSE,"bollywood,hindi pop,desi,bhajan,devotional,bangla pop,tamil pop,kollywood",0.528,0.524,1,-8.107,1,0.0337,0.877,0.000014,0.172,0.269,99.636,4
Deo Deo,PSV Garudavega (Original Motion Picture Soundtrack),Geetha Madhuri;Raghu Ram;Bheems Ceciroleo,23/10/17,236250,20,FALSE,"telugu pop,tollywood",0.795,0.964,5,-4.643,0,0.16,0.133,0.0000343,0.346,0.629,133.045,4
Rock Me Amadeus,Rock Me Amadeus 30th Anniversary,Falco,1/4/16,202235,30,FALSE,neue deutsche welle,0.617,0.861,4,-7.457,0,0.136,0.291,0.00534,0.0877,0.886,176.706,4
Eye of the Tiger,Eye Of The Tiger,Survivor,1982,243773,79,FALSE,,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,4
Sweet Dreams (Are Made of This) - 2005 Remaster,Sweet Dreams (Are Made Of This),Eurythmics;Annie Lennox;Dave Stewart,4/1/83,216933,85,FALSE,"new wave,synthpop",0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,4
The Final Countdown,Rock en Inglés,Europe,7/7/23,309693,13,FALSE,glam metal,0.523,0.916,6,-5.313,0,0.0716,0.0676,0.000339,0.0788,0.153,117.555,4
Firework,Teenage Dream,Katy Perry,24/8/10,227893,70,FALSE,pop,0.638,0.831,8,-5.039,1,0.049,0.142,0,0.113,0.649,124.071,4
Om Shiva Hom,Naan Kadavul (Original Motion Picture Soundtrack),Vijay Prakash;Vaali,31/12/09,367438,48,FALSE,"kannada pop,sandalwood,tollywood,telugu pop,tamil pop,kollywood,tamil dance",0.615,0.802,1,-6.805,1,0.0736,0.197,0.00000594,0.263,0.52,92.039,4
Jolly O Gymkhana,Beast (Original Motion Picture Soundtrack),Thalapathy Vijay;Anirudh Ravichander,4/5/22,208064,39,FALSE,"tamil dance,kollywood,tamil pop,tamil hip hop,tollywood,telugu pop",0.652,0.653,2,-10.263,1,0.213,0.0358,0,0.081,0.776,185.931,3
Ethir Neechal,Ethir Neechal (Original Motion Picture Soundtrack),Anirudh Ravichander;Yo Yo Honey Singh;Hiphop Tamizha;Vaali,15/12/12,270720,61,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop,tamil indie",0.752,0.97,5,-4.167,1,0.0943,0.0556,0.00000121,0.0999,0.537,119.97,4
